Order ID,Product Name,Discount,Sales,Profit,Quantity,Category,Sub-Category
AZ-2013-393672,"BIC Pencil Sharpener, Water Color",0,$97.00,$37.00,3,Office Supplies,Art
AZ-2013-393672,"Binney & Smith Highlighters, Fluorescent",0,$54.00,$4.00,3,Office Supplies,Art
AZ-2013-393672,"Stockwell Rubber Bands, 12 Pack",0,$48.00,$5.00,3,Office Supplies,Fasteners
AZ-2013-393672,"Logitech Flash Drive, USB",0,$154.00,$46.00,5,Technology,Accessories
AZ-2013-393672,"Samsung Speaker Phone, with Caller ID",0.15,$419.00,-$44.00,4,Technology,Phones
AZ-2013-3797817,"Sanford Highlighters, Easy-Erase",0,$48.00,$2.00,3,Office Supplies,Art
AZ-2013-3797817,"Stanley Markers, Fluorescent",0,$47.00,$16.00,2,Office Supplies,Art
AZ-2013-3797817,"Stockwell Thumb Tacks, Bulk Pack",0,$54.00,$17.00,4,Office Supplies,Fasteners
AZ-2013-1571191,"Cuisinart Refrigerator, Black",0,"$2,478.00","$1,041.00",5,Office Supplies,Appliances
AZ-2013-4391469,"Stiletto Letter Opener, Easy Grip",0,$312.00,$147.00,11,Office Supplies,Supplies
AZ-2013-9251639,"SanDisk Cards & Envelopes, Recycled",0,$97.00,$4.00,2,Office Supplies,Paper
AZ-2013-6652500,"Boston Pencil Sharpener, Fluorescent",0,$58.00,$8.00,2,Office Supplies,Art
AZ-2013-6652500,"Acco Index Tab, Durable",0,$27.00,$6.00,3,Office Supplies,Binders
AZ-2013-1271613,"Tenex Clock, Duo Pack",0,$101.00,$38.00,2,Furniture,Furnishings
AZ-2013-1271613,"Cameo Peel and Seal, with clear poly window",0,$147.00,$65.00,6,Office Supplies,Envelopes
AZ-2013-1271613,"Cisco Audio Dock, Cordless",0.4,$222.00,-$100.00,2,Technology,Phones
AZ-2013-2275252,"BIC Pens, Blue",0,$57.00,$6.00,4,Office Supplies,Art
AZ-2013-5265253,"Panasonic Printer, Red",0.1,$475.00,$26.00,2,Technology,Machines
AZ-2013-2495842,"Tenex Trays, Blue",0.1,$98.00,$12.00,2,Office Supplies,Storage
AZ-2013-997141,"Green Bar Message Books, 8.5 x 11",0,$112.00,$40.00,4,Office Supplies,Paper
AZ-2013-997141,"Rogers Lockers, Single Width",0,$423.00,$186.00,2,Office Supplies,Storage
BN-2013-1628008,"Safco Classic Bookcase, Mobile",0.5,"$1,322.00",-$317.00,6,Furniture,Bookcases
BN-2013-1628008,"Rubbermaid Door Stop, Durable",0.5,$143.00,-$106.00,7,Furniture,Furnishings
AZ-2013-3667300,"Cardinal Binder Covers, Clear",0,$23.00,$6.00,2,Office Supplies,Binders
BN-2013-1628008,"Cisco Signal Booster, Cordless",0.5,$773.00,-$681.00,10,Technology,Phones
AZ-2013-5594032,"Enermax Mouse, Bluetooth",0,$161.00,$19.00,4,Technology,Accessories
AZ-2013-5023304,"Rubbermaid Clock, Erganomic",0,$439.00,$220.00,9,Furniture,Furnishings
AZ-2013-5023304,"Enermax Note Cards, Premium",0,$179.00,$38.00,6,Office Supplies,Paper
BN-2013-7504800,"Novimex Steel Folding Chair, Set of Two",0.1,$456.00,-$25.00,6,Furniture,Chairs
AZ-2013-8614135,"Rubbermaid Light Bulb, Black",0,$19.00,$8.00,1,Furniture,Furnishings
BN-2013-8024782,"Breville Coffee Grinder, White",0.1,$756.00,-$59.00,14,Office Supplies,Appliances
AZ-2013-9761394,"KitchenAid Refrigerator, Black",0,"$5,274.00","$1,898.00",10,Office Supplies,Appliances
AZ-2013-9761394,"Sharp Wireless Fax, Color",0,"$1,429.00",$472.00,4,Technology,Copiers
AZ-2013-8158326,"KitchenAid Coffee Grinder, White",0,$137.00,$48.00,2,Office Supplies,Appliances
AZ-2013-8158326,"Memorex Router, Programmable",0,$743.00,$349.00,3,Technology,Accessories
AZ-2013-3863768,"Cardinal Hole Reinforcements, Durable",0.5,$7.00,-$4.00,2,Office Supplies,Binders
AZ-2013-1509081,"Wilson Jones Binder Covers, Clear",0,$43.00,$11.00,4,Office Supplies,Binders
AZ-2013-3430567,"Accos Paper Clips, Bulk Pack",0,$85.00,$31.00,6,Office Supplies,Fasteners
AZ-2013-3430567,"Elite Ruler, Steel",0,$66.00,$18.00,5,Office Supplies,Supplies
AZ-2013-6487412,"Ikea Classic Bookcase, Traditional",0.1,$371.00,$115.00,1,Furniture,Bookcases
BN-2013-3817334,"Eldon Photo Frame, Duo Pack",0.6,$116.00,-$157.00,5,Furniture,Furnishings
AZ-2013-1069052,"Acco Index Tab, Economy",0,$121.00,$55.00,12,Office Supplies,Binders
AZ-2013-1069052,"Acme Letter Opener, Steel",0,$59.00,$24.00,2,Office Supplies,Supplies
AZ-2013-1069052,"Motorola Headset, with Caller ID",0.15,$136.00,$29.00,2,Technology,Phones
AZ-2013-1611944,"Cuisinart Toaster, Silver",0,$325.00,$75.00,6,Office Supplies,Appliances
AZ-2013-1611944,"Eaton Message Books, Premium",0,$62.00,$29.00,3,Office Supplies,Paper
AZ-2013-5105869,"Bush Library with Doors, Pine",0.1,$329.00,$4.00,1,Furniture,Bookcases
AZ-2013-5105869,"Cardinal Index Tab, Economy",0,$44.00,$20.00,5,Office Supplies,Binders
AZ-2013-5105869,"Hon Round Labels, Adjustable",0,$9.00,$3.00,2,Office Supplies,Labels
AZ-2013-3893107,"Avery Binder Covers, Clear",0,$21.00,$5.00,2,Office Supplies,Binders
AZ-2013-3893107,"Belkin Flash Drive, Programmable",0,$130.00,$13.00,3,Technology,Accessories
AZ-2013-4821824,"Avery Removable Labels, Adjustable",0,$17.00,$8.00,2,Office Supplies,Labels
AZ-2013-4821824,"Elite Letter Opener, Easy Grip",0,$145.00,$7.00,5,Office Supplies,Supplies
AZ-2013-3863359,"Binney & Smith Highlighters, Fluorescent",0,$54.00,$4.00,3,Office Supplies,Art
AZ-2013-5608850,"Dania Classic Bookcase, Pine",0,"$1,236.00",$383.00,3,Furniture,Bookcases
AZ-2013-5608850,"Stanley Pencil Sharpener, Water Color",0,$75.00,$5.00,3,Office Supplies,Art
AZ-2013-5608850,"Advantus Rubber Bands, Bulk Pack",0,$33.00,$11.00,2,Office Supplies,Fasteners
AZ-2013-5608850,"Rogers File Cart, Single Width",0,$426.00,$68.00,3,Office Supplies,Storage
AZ-2013-5608850,"Motorola Speaker Phone, Full Size",0,$262.00,$29.00,2,Technology,Phones
AZ-2013-2208942,"Eaton Cards & Envelopes, Recycled",0,$45.00,$23.00,1,Office Supplies,Paper
AZ-2013-2208942,"Konica Inkjet, White",0,$621.00,$236.00,2,Technology,Machines
BN-2013-1667330,"Barricks Wood Table, Adjustable Height",0.7,$311.00,-$644.00,2,Furniture,Tables
AZ-2013-6397384,"Harbour Creations Legal Exhibit Labels, 5000 Label Set",0,$23.00,$4.00,2,Office Supplies,Labels
AZ-2013-2183455,"GlobeWeis Peel and Seal, with clear poly window",0,$125.00,$6.00,5,Office Supplies,Envelopes
AZ-2013-2183455,"Novimex Round Labels, Laser Printer Compatible",0,$19.00,$9.00,3,Office Supplies,Labels
AZ-2013-2183455,"Konica Card Printer, Red",0,$862.00,$198.00,5,Technology,Machines
AZ-2013-6996461,"Rubbermaid Light Bulb, Erganomic",0,$52.00,$25.00,3,Furniture,Furnishings
AZ-2013-6996461,"Cuisinart Coffee Grinder, White",0.1,$232.00,$80.00,7,Office Supplies,Appliances
AZ-2013-6996461,"Binney & Smith Highlighters, Water Color",0,$99.00,$41.00,5,Office Supplies,Art
AZ-2013-6940271,"BIC Highlighters, Blue",0,$114.00,$45.00,6,Office Supplies,Art
BN-2013-6076814,"Boston Pens, Water Color",0.1,$63.00,-$1.00,4,Office Supplies,Art
AZ-2013-6183713,"Cardinal 3-Hole Punch, Recycled",0,$233.00,$67.00,8,Office Supplies,Binders
AZ-2013-6528182,"Advantus Clamps, 12 Pack",0,$56.00,$9.00,3,Office Supplies,Fasteners
AZ-2013-6528182,"Eldon Box, Blue",0,$41.00,$11.00,4,Office Supplies,Storage
AZ-2013-3174742,"Boston Markers, Easy-Erase",0,$107.00,$9.00,4,Office Supplies,Art
AZ-2013-1201319,"Stanley Sketch Pad, Blue",0,$133.00,$44.00,3,Office Supplies,Art
AZ-2013-1201319,"Acco 3-Hole Punch, Clear",0,$296.00,$50.00,10,Office Supplies,Binders
AZ-2013-2520364,"Smead Folders, Blue",0.1,$110.00,$2.00,7,Office Supplies,Storage
AZ-2013-1201319,"Cisco Signal Booster, Cordless",0,$464.00,$28.00,3,Technology,Phones
AZ-2013-7969645,"Enermax Flash Drive, Bluetooth",0,$166.00,$53.00,4,Technology,Accessories
AZ-2013-8831397,"Safco 3-Shelf Cabinet, Traditional",0.1,"$1,064.00",$225.00,7,Furniture,Bookcases
AZ-2013-8831397,"Deflect-O Door Stop, Durable",0,$246.00,$34.00,6,Furniture,Furnishings
AZ-2013-8831397,"Rogers Shelving, Blue",0.1,$224.00,-$12.00,4,Office Supplies,Storage
AZ-2013-3364544,"Stockwell Thumb Tacks, Metal",0,$13.00,$5.00,1,Office Supplies,Fasteners
BN-2013-2545155,"Ikea Floating Shelf Set, Traditional",0.5,$511.00,-$450.00,6,Furniture,Bookcases
BN-2013-2545155,"Office Star Executive Leather Armchair, Black",0.5,"$2,571.00","-$2,211.00",11,Furniture,Chairs
BN-2013-6506387,"Ibico Binder, Economy",0.5,$70.00,-$31.00,9,Office Supplies,Binders
AZ-2013-2133544,"BIC Pencil Sharpener, Fluorescent",0,$242.00,$82.00,8,Office Supplies,Art
AZ-2013-2133544,"Boston Highlighters, Easy-Erase",0,$57.00,$13.00,3,Office Supplies,Art
AZ-2013-7095053,"Wilson Jones 3-Hole Punch, Clear",0,$55.00,$15.00,2,Office Supplies,Binders
AZ-2013-3020198,"Hamilton Beach Coffee Grinder, Black",0,$126.00,$3.00,3,Office Supplies,Appliances
AZ-2013-3020198,"Eldon Box, Single Width",0,$72.00,$21.00,7,Office Supplies,Storage
AZ-2013-695660,"Ibico Hole Reinforcements, Economy",0,$14.00,$7.00,2,Office Supplies,Binders
AZ-2013-695660,"GlobeWeis Business Envelopes, Set of 50",0,$87.00,$23.00,5,Office Supplies,Envelopes
AZ-2013-6808078,"Stockwell Staples, Bulk Pack",0,$11.00,$2.00,1,Office Supplies,Fasteners
AZ-2013-6808078,"Avery Color Coded Labels, Adjustable",0,$34.00,$4.00,3,Office Supplies,Labels
AZ-2013-6813674,"SAFCO Bag Chairs, Red",0.1,$133.00,-$4.00,3,Furniture,Chairs
AZ-2013-701408,"Harbour Creations Chairmat, Black",0.1,$564.00,$69.00,9,Furniture,Chairs
AZ-2013-6813674,"Acco Index Tab, Clear",0,$16.00,$7.00,2,Office Supplies,Binders
AZ-2013-2961520,"Avery Binding Machine, Recycled",0,$344.00,$148.00,7,Office Supplies,Binders
AZ-2013-6396086,"Binney & Smith Sketch Pad, Blue",0.5,$208.00,-$100.00,9,Office Supplies,Art
BN-2013-9063982,"Cuisinart Coffee Grinder, White",0.1,$132.00,$46.00,4,Office Supplies,Appliances
BN-2013-9063982,"Eldon Shelving, Single Width",0.1,$44.00,-$5.00,1,Office Supplies,Storage
BN-2013-9063982,"Fellowes Lockers, Industrial",0.1,$748.00,$283.00,4,Office Supplies,Storage
BN-2013-9063982,"Apple Speaker Phone, Cordless",0.15,$214.00,$18.00,2,Technology,Phones
AZ-2013-5523176,"Boston Highlighters, Water Color",0,$154.00,$28.00,7,Office Supplies,Art
AZ-2013-7436115,"Cameo Interoffice Envelope, Set of 50",0,$332.00,$119.00,7,Office Supplies,Envelopes
AZ-2013-5523176,"Konica Phone, Red",0.15,$567.00,$180.00,8,Technology,Machines
AZ-2013-5073437,"Breville Microwave, White",0,"$2,699.00",$890.00,9,Office Supplies,Appliances
AZ-2013-739088,"Cameo Manila Envelope, with clear poly window",0,$214.00,$105.00,7,Office Supplies,Envelopes
AZ-2013-739088,"Smead File Cart, Industrial",0.1,"$1,156.00",$231.00,10,Office Supplies,Storage
BN-2013-5895980,"Novimex Color Coded Labels, Alphabetical",0.5,$18.00,-$6.00,3,Office Supplies,Labels
AZ-2013-3932419,"Sauder Stackable Bookrack, Traditional",0,$585.00,$88.00,4,Furniture,Bookcases
AZ-2013-3932419,"Boston Highlighters, Easy-Erase",0,$77.00,$17.00,4,Office Supplies,Art
AZ-2013-3932419,"Boston Highlighters, Fluorescent",0,$40.00,$10.00,2,Office Supplies,Art
AZ-2013-3932419,"OIC Push Pins, Metal",0,$30.00,$12.00,2,Office Supplies,Fasteners
AZ-2013-3932419,"SanDisk Memo Slips, Multicolor",0,$74.00,$4.00,4,Office Supplies,Paper
BN-2013-2819464,"Kraft Business Envelopes, Recycled",0.5,$28.00,-$1.00,3,Office Supplies,Envelopes
AZ-2013-9611226,"Apple Signal Booster, Cordless",0,$279.00,$70.00,2,Technology,Phones
AZ-2013-5301582,"Binney & Smith Pencil Sharpener, Easy-Erase",0.5,$56.00,-$44.00,4,Office Supplies,Art
AZ-2013-9061739,"Logitech Flash Drive, USB",0,$246.00,$74.00,8,Technology,Accessories
AZ-2013-7902577,"Bush 3-Shelf Cabinet, Traditional",0.1,$387.00,$52.00,3,Furniture,Bookcases
AZ-2013-7902577,"Sauder Classic Bookcase, Traditional",0.1,$785.00,$270.00,2,Furniture,Bookcases
AZ-2013-7902577,"SanDisk Computer Printout Paper, Recycled",0,$59.00,$27.00,2,Office Supplies,Paper
AZ-2013-7902577,"Stiletto Box Cutter, Easy Grip",0,$226.00,$14.00,6,Office Supplies,Supplies
AZ-2013-7902577,"Motorola Signal Booster, VoIP",0,$859.00,$43.00,6,Technology,Phones
AZ-2013-7190502,"Sanford Sketch Pad, Easy-Erase",0,$137.00,$63.00,3,Office Supplies,Art
AZ-2013-7190502,"GlobeWeis Business Envelopes, Security-Tint",0,$39.00,$4.00,2,Office Supplies,Envelopes
AZ-2013-1389510,"BIC Pencil Sharpener, Easy-Erase",0,$117.00,$6.00,4,Office Supplies,Art
AZ-2013-6242491,"Rogers File Cart, Industrial",0,$283.00,$48.00,2,Office Supplies,Storage
AZ-2013-7764209,"Bush Floating Shelf Set, Pine",0,$345.00,$107.00,2,Furniture,Bookcases
AZ-2013-4778996,"Stockwell Clamps, Assorted Sizes",0,$81.00,$29.00,5,Office Supplies,Fasteners
AZ-2013-7764209,"Avery 3-Hole Punch, Recycled",0,$28.00,$0.00,1,Office Supplies,Binders
AZ-2013-7764209,"Cardinal Index Tab, Clear",0,$36.00,$13.00,5,Office Supplies,Binders
AZ-2013-7764209,"Panasonic Calculator, Durable",0.4,$60.00,-$26.00,2,Technology,Machines
AZ-2013-9347181,"Jiffy Peel and Seal, with clear poly window",0,$141.00,$27.00,6,Office Supplies,Envelopes
AZ-2013-9347181,"SanDisk Keyboard, Programmable",0,$332.00,$53.00,4,Technology,Accessories
AZ-2013-7442284,"Wilson Jones Binding Machine, Recycled",0,$99.00,$11.00,2,Office Supplies,Binders
AZ-2013-7442284,"Acme Trimmer, Easy Grip",0,$323.00,$71.00,7,Office Supplies,Supplies
AZ-2013-674584,"Belkin Numeric Keypad, Bluetooth",0,$174.00,$54.00,3,Technology,Accessories
AZ-2013-9616659,"SAFCO Rocking Chair, Adjustable",0,$412.00,$148.00,3,Furniture,Chairs
AZ-2013-9900662,"Stiletto Letter Opener, Easy Grip",0,$180.00,$34.00,6,Office Supplies,Supplies
BN-2013-8281776,"Eldon File Cart, Single Width",0.4,$154.00,$8.00,2,Office Supplies,Storage
BN-2013-8281776,"Rogers Shelving, Wire Frame",0.4,$184.00,-$28.00,5,Office Supplies,Storage
BN-2013-8281776,"Canon Copy Machine, Color",0,$527.00,$132.00,2,Technology,Copiers
AZ-2013-1032687,"Smead Legal Exhibit Labels, Adjustable",0,$54.00,$8.00,6,Office Supplies,Labels
BN-2013-7300795,"Eldon Lockers, Blue",0.1,$356.00,$0.00,2,Office Supplies,Storage
AZ-2013-5316268,"Bush Stackable Bookrack, Mobile",0,$371.00,$41.00,3,Furniture,Bookcases
AZ-2013-5316268,"KitchenAid Refrigerator, Black",0,"$2,637.00",$949.00,5,Office Supplies,Appliances
AZ-2013-5316268,"Stanley Pens, Water Color",0,$26.00,$8.00,2,Office Supplies,Art
AZ-2013-5316268,"Enermax Note Cards, 8.5 x 11",0,$227.00,$95.00,8,Office Supplies,Paper
AZ-2013-5316268,"SanDisk Computer Printout Paper, 8.5 x 11",0,$136.00,$15.00,4,Office Supplies,Paper
AZ-2013-2184439,"Smead Shelving, Wire Frame",0.1,$302.00,$121.00,7,Office Supplies,Storage
AZ-2013-487438,"Advantus Frame, Duo Pack",0,$445.00,$209.00,4,Furniture,Furnishings
AZ-2013-1437860,"Cuisinart Refrigerator, Red",0.1,"$1,339.00",$223.00,3,Office Supplies,Appliances
AZ-2013-7283471,"BIC Canvas, Blue",0,$107.00,$9.00,2,Office Supplies,Art
AZ-2013-487438,"Stockwell Staples, Bulk Pack",0,$32.00,$5.00,3,Office Supplies,Fasteners
AZ-2013-8362803,"Avery Hole Reinforcements, Durable",0,$24.00,$8.00,4,Office Supplies,Binders
BN-2013-4615508,"Sharp Copy Machine, Laser",0.15,$406.00,-$10.00,2,Technology,Copiers
BN-2013-4615508,"Cisco Headset, Full Size",0.15,$534.00,$119.00,7,Technology,Phones
AZ-2013-487438,"Apple Audio Dock, with Caller ID",0.4,$300.00,-$125.00,3,Technology,Phones
AZ-2013-2162225,"GlobeWeis Manila Envelope, Recycled",0,$79.00,$39.00,3,Office Supplies,Envelopes
AZ-2013-6246292,"Acco 3-Hole Punch, Economy",0,$120.00,$23.00,4,Office Supplies,Binders
BN-2013-1199196,"Acco Binder Covers, Economy",0.5,$20.00,-$4.00,3,Office Supplies,Binders
BN-2013-1199196,"Ames Mailers, Recycled",0.5,$35.00,-$33.00,2,Office Supplies,Envelopes
BN-2013-1199196,"Hewlett Fax Machine, Color",0.5,$482.00,-$145.00,3,Technology,Copiers
AZ-2013-755831,"Xerox Parchment Paper, Premium",0,$40.00,$13.00,3,Office Supplies,Paper
AZ-2013-755831,"Epson Card Printer, White",0.15,$716.00,$101.00,5,Technology,Machines
AZ-2013-7074618,"Canon Ink, Digital",0.1,$264.00,$3.00,2,Technology,Copiers
AZ-2013-8360642,"Rubbermaid Light Bulb, Duo Pack",0,$38.00,$6.00,2,Furniture,Furnishings
AZ-2013-8360642,"StarTech Card Printer, Red",0.15,$137.00,-$6.00,1,Technology,Machines
AZ-2013-8360642,"Apple Smart Phone, Cordless",0.15,"$1,623.00",$134.00,3,Technology,Phones
AZ-2013-6948264,"Tenex Frame, Black",0,$330.00,$16.00,3,Furniture,Furnishings
AZ-2013-6948264,"Binney & Smith Highlighters, Water Color",0,$79.00,$33.00,4,Office Supplies,Art
AZ-2013-6948264,"HP Copy Machine, Color",0,"$1,226.00",$417.00,5,Technology,Copiers
BN-2013-889802,"Jiffy Manila Envelope, Security-Tint",0.5,$43.00,-$1.00,3,Office Supplies,Envelopes
AZ-2013-8383284,"Deflect-O Photo Frame, Black",0,$260.00,$57.00,5,Furniture,Furnishings
AZ-2013-4737507,"Avery Hole Reinforcements, Recycled",0,$19.00,$8.00,4,Office Supplies,Binders
AZ-2013-4737507,"Wilson Jones Binder Covers, Recycled",0,$12.00,$3.00,1,Office Supplies,Binders
AZ-2013-4737507,"Eldon Lockers, Blue",0.4,$594.00,-$297.00,5,Office Supplies,Storage
AZ-2013-8139243,"Ibico Binding Machine, Recycled",0,$104.00,$19.00,2,Office Supplies,Binders
AZ-2013-8139243,"Stiletto Letter Opener, Easy Grip",0,$57.00,$27.00,2,Office Supplies,Supplies
AZ-2013-3142223,"Deflect-O Photo Frame, Durable",0,$147.00,$21.00,3,Furniture,Furnishings
AZ-2013-4689502,"Office Star Rocking Chair, Red",0.1,$507.00,$175.00,4,Furniture,Chairs
AZ-2013-2474005,"Novimex Legal Exhibit Labels, Adjustable",0,$25.00,$2.00,3,Office Supplies,Labels
AZ-2013-2474005,"Enermax Router, Erganomic",0,$512.00,$205.00,2,Technology,Accessories
BN-2013-9520844,"Hon Removable Labels, Adjustable",0,$73.00,$10.00,9,Office Supplies,Labels
AZ-2013-1725990,"BIC Highlighters, Water Color",0,$22.00,$4.00,1,Office Supplies,Art
AZ-2013-1725990,"Fiskars Letter Opener, Easy Grip",0,$177.00,$21.00,6,Office Supplies,Supplies
BN-2013-9520844,"Belkin Memory Card, Programmable",0,$465.00,$140.00,4,Technology,Accessories
BN-2013-9520844,"Cisco Audio Dock, Full Size",0.15,$468.00,$0.00,3,Technology,Phones
AZ-2013-9033222,"Ibico Binding Machine, Durable",0,$106.00,$49.00,2,Office Supplies,Binders
AZ-2013-9033222,"Kraft Manila Envelope, Set of 50",0,$53.00,$6.00,2,Office Supplies,Envelopes
AZ-2013-9033222,"Eldon Trays, Industrial",0.1,$131.00,$54.00,3,Office Supplies,Storage
BN-2013-7163306,"Harbour Creations Shipping Labels, Adjustable",0,$28.00,$0.00,3,Office Supplies,Labels
AZ-2013-5458783,"Ibico 3-Hole Punch, Clear",0.5,$15.00,-$3.00,1,Office Supplies,Binders
AZ-2013-2927479,"Nokia Headset, Cordless",0.15,$387.00,$32.00,6,Technology,Phones
AZ-2013-1917836,"Acco Index Tab, Durable",0,$27.00,$6.00,3,Office Supplies,Binders
AZ-2013-8161791,"Rogers Trays, Industrial",0.1,$336.00,$112.00,6,Office Supplies,Storage
AZ-2013-1211955,"OIC Thumb Tacks, Bulk Pack",0,$42.00,$16.00,3,Office Supplies,Fasteners
BN-2013-528810,"Lesro Conference Table, Adjustable Height",0.7,$516.00,-$396.00,2,Furniture,Tables
AZ-2013-6636163,"Avery Index Tab, Clear",0,$41.00,$11.00,7,Office Supplies,Binders
AZ-2013-5111226,"Fiskars Trimmer, Easy Grip",0,$351.00,$130.00,8,Office Supplies,Supplies
AZ-2013-6636163,"Sharp Fax and Copier, Digital",0.15,$286.00,$64.00,2,Technology,Copiers
BN-2013-746561,"SanDisk Numeric Keypad, Bluetooth",0.5,$139.00,-$139.00,5,Technology,Accessories
AZ-2013-9280620,"Smead Folders, Single Width",0,$53.00,$16.00,3,Office Supplies,Storage
AZ-2013-9280620,"Cisco Audio Dock, with Caller ID",0,$910.00,$200.00,5,Technology,Phones
AZ-2013-2794023,"Acco Index Tab, Durable",0.5,$9.00,-$5.00,2,Office Supplies,Binders
AZ-2013-2794023,"Nokia Audio Dock, VoIP",0.5,$167.00,-$73.00,2,Technology,Phones
AZ-2013-2312887,"Deflect-O Stacking Tray, Durable",0,$126.00,$6.00,5,Furniture,Furnishings
AZ-2013-2312887,"BIC Pencil Sharpener, Blue",0,$145.00,$59.00,5,Office Supplies,Art
AZ-2013-2312887,"Smead File Folder Labels, 5000 Label Set",0,$28.00,$13.00,3,Office Supplies,Labels
AZ-2013-2312887,"Rogers Box, Wire Frame",0.1,$41.00,$1.00,2,Office Supplies,Storage
AZ-2013-2312887,"Belkin Flash Drive, USB",0,$42.00,$14.00,1,Technology,Accessories
AZ-2013-8838636,"Fiskars Letter Opener, Easy Grip",0,$84.00,$34.00,3,Office Supplies,Supplies
AZ-2013-4001460,"Cardinal Binder, Clear",0,$40.00,$1.00,3,Office Supplies,Binders
AZ-2013-4309368,"Harbour Creations Chairmat, Red",0.1,$130.00,$16.00,2,Furniture,Chairs
AZ-2013-4309368,"Eaton Parchment Paper, 8.5 x 11",0,$141.00,$28.00,8,Office Supplies,Paper
AZ-2013-4309368,"Eldon Folders, Blue",0.1,$46.00,$4.00,3,Office Supplies,Storage
AZ-2013-4309368,"Fellowes Lockers, Wire Frame",0.1,$372.00,$144.00,2,Office Supplies,Storage
AZ-2013-4309368,"StarTech Inkjet, Durable",0.15,$510.00,-$24.00,2,Technology,Machines
AZ-2013-6122877,"Binney & Smith Highlighters, Fluorescent",0,$54.00,$4.00,3,Office Supplies,Art
AZ-2013-5683679,"Safco Corner Shelving, Mobile",0.1,$547.00,$207.00,4,Furniture,Bookcases
BN-2013-5107486,"Smead File Cart, Blue",0.5,$191.00,-$187.00,3,Office Supplies,Storage
BN-2013-5107486,"Cisco Signal Booster, with Caller ID",0.5,$228.00,-$114.00,3,Technology,Phones
AZ-2013-9842904,"Sanford Highlighters, Water Color",0,$38.00,$14.00,2,Office Supplies,Art
AZ-2013-4301182,"Tenex Trays, Blue",0.2,$130.00,$2.00,3,Office Supplies,Storage
AZ-2013-1368588,"Rogers Lockers, Wire Frame",0.1,"$1,327.00",$221.00,7,Office Supplies,Storage
AZ-2013-1368588,"Panasonic Inkjet, Durable",0.15,$796.00,$47.00,3,Technology,Machines
AZ-2013-9877941,"Boston Sketch Pad, Fluorescent",0,$100.00,$0.00,2,Office Supplies,Art
AZ-2013-9877941,"Enermax Note Cards, Premium",0,$143.00,$14.00,5,Office Supplies,Paper
AZ-2013-4721173,"Stanley Markers, Water Color",0,$76.00,$25.00,3,Office Supplies,Art
AZ-2013-2111438,"Ikea Classic Bookcase, Mobile",0,"$1,243.00",$398.00,3,Furniture,Bookcases
AZ-2013-1376512,"Stanley Canvas, Water Color",0,$158.00,$69.00,3,Office Supplies,Art
